line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
220,You want a doctor ah I think will be very suitable Kayo,55,12,positive,0.0772,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.6921560164939554,1
221,Really,6,1,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
222,New Year back home when I speak with my father said,51,11,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.5573169023803882,0
223,Then please you,15,3,positive,0.3182,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.5833318082150968,0
224,Jiro,4,1,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.583332833287068,0
225,Hey Hey you come,16,4,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833321932663872,1
226,Yes ah finally came Blessings,29,5,positive,0.7351,2,"live, must, two, right, work, give, done, late, dad, wind",0.2880927801980478,6
227,Now all around the city a lot of people looking for work ah,59,13,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.7560236758498279,4
228,They take a lot of road Amount,30,7,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.7207830995652243,1
229,But also on the streets,23,5,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.5833318418089712,3
230,Yeah another room,17,3,positive,0.296,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.4149088295257223,2
231,This is the turtle eight banks ah,33,7,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.5833179576372377,4
232,Yeah go Withdrawal,18,3,positive,0.3182,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.582095934251684,2
233,Yes Yes,7,2,positive,0.6597,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5830872961653885,5
234,Well as I have heard comments,29,6,positive,0.2732,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5833288515053358,5
235,All around downturn,19,3,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5826277540969748,1
236,Our companies are going to slump,32,6,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.581637635520207,4
237,Now is the busiest time do you know what day it is ah,53,13,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.4930289047634106,3
238,Notify me of April is that you can always come,46,10,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.6509299493123468,1
239,"Even ah ah you should come in March , when",42,9,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.6501966179374183,1
241,Pressed for time right now to work,34,7,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.4922011817906801,4
243,Host wing metal rack has the data it,36,8,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.7201299631984164,2
245,"Instantly do the design, production department seems to be less busy",68,11,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.7408664002051365,4
247,"Here , ah,",10,2,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
248,"Come in, wait for me ah",23,6,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.6499744282259954,1
249,Come here,9,2,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833321932663872,1
250,This is a special import your table but who also refused to use it with you now,79,17,negative,-0.2382,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.6929987107552369,3
252,These are the data caps in there,32,7,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.583134019323327,3
254,New colleagues to join you there was a legendary genius to join our team introduce yourself quasi,97,17,positive,0.5267,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.7320281308678475,2
255,I was Horikoshi please exhibitions,34,5,positive,0.3182,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.5833318082150968,0
256,Good job of it,14,4,positive,0.4404,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6473160380786598,2
259,Are you saying that the assembly workshop,41,7,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6543980812099132,2
260,Well I want to go look,22,6,positive,0.34,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.3740552602969462,6
261,Very strange to people with just too chaotic to design a stent,62,12,negative,-0.6478,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6934020545223366,2
262,Two trouble,11,2,negative,-0.4019,2,"live, must, two, right, work, give, done, late, dad, wind",0.6517030819222026,4
263,"You Well , one thing to ask of the",34,8,positive,0.2732,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.654007614593948,1
264,"Ah, almost done",15,3,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.6545613641107019,4
265,"Im sorry , ah, at lunch time to disturb you ,",45,9,negative,-0.4588,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.6544327403443907,0
266,"Not so polite, people are very happy over the design department is really",73,13,positive,0.6115,2,"live, must, two, right, work, give, done, late, dad, wind",0.7402770641349895,4
267,Zhuang you look at the full metal design pieces already done,60,11,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5040901639688254,2
268,"Sure enough, this is , ah, can not be responsible for such a new thing called , compared with you , the good point",114,21,positive,0.5003,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.7540197653510251,2
269,"Oh, this is always training new village black box ah",52,10,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5555878298851827,2
270,Look over the village you come here,35,7,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5213769364870094,2
271,I want to hear your opinions Yeah,33,7,positive,0.3612,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.688317644122267,0
272,What do you think ah,20,5,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833318884538313,1
273,Appears to be a very solid design,33,7,positive,0.2247,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5830717084506337,2
274,"However, this amount is not enough",34,6,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.6912682558589133,1
275,Forgive me the idea is exactly the same,39,8,positive,0.2732,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5833303306773517,5
276,It miserable for you,20,4,negative,-0.4939,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
277,Yeah foreman over the rest of the time,38,8,positive,0.296,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.6890923354400434,0
278,Stop fighting line,18,3,negative,-0.5719,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.6547597006222153,5
279,Interestingly really interesting ah ah aircraft,47,6,positive,0.6901,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6524942587049068,2
280,But it is indeed very interesting ah late for,45,9,positive,0.611,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.48887462692698125,2
281,I called Hattori,16,3,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.6540323120849332,0
282,"Hattori , director of the Department of Design is the way",57,10,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.7394315791332542,4
283,This is his first work that way,31,7,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.4065640924029841,4
284,Is designed quasi--metal stents,31,5,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.7213860902467216,2
285,But not very like ah,20,5,negative,-0.4571,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
287,Please explain,14,2,positive,0.3182,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.5833318082150968,0
289,Due to the increased sensitivity of this part of the strength I used the leaf spring,84,16,positive,0.6486,2,"live, must, two, right, work, give, done, late, dad, wind",0.6548075940377154,4
290,The use of wire rope and cable stretchable absorbent pressure can penetrate the middle bracket in the fuselage skeleton,119,19,negative,-0.296,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.7416479800179399,3
291,"If so, the host wing skeleton will certainly want to change it",62,12,positive,0.4019,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6379553731704489,2
292,Yes Yes,7,2,positive,0.6597,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5830872961653885,5
293,But this thing I have not calculated,36,7,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
294,Is simply a waste of time not to do these things it is useless,62,14,negative,-0.6808,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.6936323024315846,0
295,Ill give you work it,20,5,negative,-0.4215,2,"live, must, two, right, work, give, done, late, dad, wind",0.694031340973364,4
296,Do it,5,2,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
297,How to make a pretty good line,30,7,positive,0.7269,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5440746806166158,2
298,I give out work to be done immediately pay ah,45,10,negative,-0.1027,2,"live, must, two, right, work, give, done, late, dad, wind",0.7408875909198521,4
300,Hey friends that I go first,27,6,positive,0.4767,2,"live, must, two, right, work, give, done, late, dad, wind",0.43887753737801216,4
301,I have to go for it,19,6,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
302,You can go now black village to do your work,44,10,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.4973880060403223,2
303,Done it,7,2,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.5833295319839601,4
304,Oh cattle,9,2,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.583327441318288,3
305,"The new aircraft are relying on their speed of three kilometers got me to test the venue two days, we really have to pull badly behind",134,26,negative,-0.4767,2,"live, must, two, right, work, give, done, late, dad, wind",0.605805190915525,4
306,I really like Niua,18,4,positive,0.4201,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
307,Come come,9,2,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833321932663872,1
308,Prepare handed measure,22,3,neutral,0.0,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5831878043910037,5
309,It came,7,2,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833284466858438,1
311,Amount to yet,13,3,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.36578290872954694,6
312,Amount to 13.3 seconds is 270 km per hour,41,10,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833252535080561,1
313,Slow,4,1,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
314,Should be able to be fast enough height of ten kilometers engine is not completely played,89,16,negative,-0.3078,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.7701329645067182,2
315,Hey black village,17,3,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6545338035646094,2
317,Army aspects people look,24,4,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6917877865900166,2
318,Congratulations ah bold and innovative design is great,54,8,positive,0.926,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.7210893067526328,2
319,You really produced well ah,27,5,positive,0.3353,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5833240304557569,5
320,He is the driving force dive speed of 400 km challenge,54,11,positive,0.0772,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.6547273048984509,3
321,Mr. Black village wreckage weather is better at picking it,58,10,positive,0.4404,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6947181308925314,2
322,Pilots do,9,2,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.5833180298396036,4
323,Hes fine,8,2,positive,0.2023,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.654162701863703,2
324,Thats good,10,2,positive,0.4404,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6483507682683328,2
325,Mr. Black village we go back back from authentic II,51,10,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.412783087783584,2
326,Do you think it is not because the air led to the disintegration of metal stents,80,16,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.39835880363432247,2
327,The problem is not more esoteric and complex study in detail again,66,12,negative,-0.4019,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5833299744638217,2
328,"Anyway, I learned a lot today feel as if I opened up a never-ending road",72,16,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.7563602737395514,1
329,There s no longer a quasi II Army has already looking for another company to do the,83,17,negative,-0.296,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.7702581177740858,5
330,This is the only chance we would have to change their minds in the future we will produce in Germany???Division bomber will not reproduce the minicomputer,154,27,positive,0.3695,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.4512981842015087,1
331,"This is a chance to go to Germany , I ve seen you recommend",59,13,positive,0.5423,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.7219386263995616,1
332,Not closing it,14,3,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.5833235655186283,4
333,Oh how you work it so late today,32,8,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.6919720983027905,4
334,To two Siberian Cake,20,4,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.6530120317191527,4
335,Good,4,1,positive,0.4404,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5833327696353056,2
336,To your cake,12,3,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.5824721047380633,4
337,Those kids are,14,3,neutral,0.0,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5832069832683419,5
338,Their parents are late coming back here and so they are used so late so I have not closing,90,19,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.5298350192040644,4
339,So this is a thank you,22,6,positive,0.4144,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833330726143349,1
340,"Thank you, patrons ah",21,4,positive,0.3612,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833330726143349,1
341,Children and hungry ah you take the cake you eat it just that this is my store to buy,85,19,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.6624393981545386,3
342,Take it,7,2,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5828188386013898,2
343,Come,4,1,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833321932663872,1
344,Anybody here,12,2,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
345,"It is a pity I heard the news today, the termination of the development of quasi-",81,16,negative,-0.296,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.7205846768383727,5
347,Siberia cake you eat something really strange,45,7,negative,-0.2716,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.47269214032921525,3
348,Do you think it is hypocritical that little girl would smile and thank you to you,81,16,positive,0.1868,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.7418522627377725,1
349,"Or is it not, in fact, I have thought about doing so",52,12,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.3813022781315851,6
350,Do you know now hungry kids next lane on this section there are dozens of a quasi--bracket fitting enough that its worth the little girl and her family live a month,164,32,positive,0.2263,2,"live, must, two, right, work, give, done, late, dad, wind",0.3617922257863276,6
351,We really do not understand why so many poor countries do,57,11,negative,-0.5233,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.7220847968505463,5
352,Jiro ah,7,2,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.583332833287068,0
353,We went to the introduction of technology in the end Rongke Gong Division Do you know how much money to give to,111,22,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.7231918102485475,4
354,"That amount is enough to give the whole of Japan s children to eat rice and cakes every day Tianfu Lo surplus money that way though both know it is so , but I definitely will not waste this opportunity",201,39,positive,0.907,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.28282401634318355,6
355,Honjo do you go,15,4,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5833290951130211,2
356,Today laid down,15,3,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.5827564021826351,3
357,Really so great,15,3,positive,0.688,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5833287429558058,2
358,Because poor countries want to have the aircraft we really have the opportunity to manufacture aircraft contradiction,117,17,negative,-0.1868,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5082905442589163,1
359,Tomorrow I will go to Tokyo trip I want to get married,54,12,positive,0.0772,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.4452928226047358,3
360,Get married,11,2,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.6546206337910467,3
361,For serious work so marriage can be considered a contradiction to go,68,12,negative,-0.3182,2,"live, must, two, right, work, give, done, late, dad, wind",0.7202614564855297,4
362,German afar really mean we do not let us look into the factory,62,13,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.7399102951479154,2
363,Cattle do not see how,21,5,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.6534938659680422,3
364,Because the factory next door test field,40,7,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.7405499784486526,2
365,Here is really big ah,21,5,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.5833277781811569,0
366,Its not that we want to buy it anyway G38,41,10,negative,-0.0572,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.6906296624397515,0
367,Returning it to the bomber is loaded into a highly confidential,63,11,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.6543587842605818,1
368,Do you know who to go to war ah Army,36,10,negative,-0.5994,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.6935811476226725,3
369,"American bar , though not his",29,5,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.6547607920422559,4
370,But this plane is really good,29,6,positive,0.6474,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.39874526912022384,6
371,There is really a masterpiece wing outlook room converted into a bomber shame,77,13,positive,0.3167,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.693905467404218,2
372,Who cares took it as a learning opportunity for metal,53,10,positive,0.7003,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6938747772348225,2
373,What ah do not let us see inside you intend,43,10,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.4941476716847757,3
374,Really beautiful ah,19,3,positive,0.6361,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.583331474004821,3
375,The Japanese can not close here,31,6,neutral,0.0,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.65306984477351,5
376,"Stop , do not touch him",23,5,negative,-0.296,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5833310949359225,5
377,This is the hospitality of the German people do,47,9,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.6509402691733351,4
378,Japanese plagiarism very quickly these technologies is our property to the,74,11,neutral,0.0,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.6936977864577715,5
379,This is really the audacity of old machines in Japan has been a lot of,70,15,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.6943410825176733,4
380,Honjo line,10,2,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.3651221290310623,6
381,We visited the workshop because so far we have achieved technical hand-rolled,77,13,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.721618850339031,3
382,You listen to all of us to come proper behavior are combined in this hangar next to the convention,98,19,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.6902258445989883,1
383,"There is, we never received your boss allowed us close to the body with any directions",86,16,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.7413220905724002,3
384,"And I also believe that you are very loyal to the execution of their tasks , but the content of our contracts are equivalent is why we absolutely do not allow you insulted",171,32,positive,0.5195,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.693688224962579,3
385,"No matter how you say anyway, we are not allowed to receive commands you to go mess",83,17,negative,-0.5574,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.7212965600146594,1
386,Is Rongke Bo Shi ah,19,5,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.6546514102726805,0
387,Very good indeed,16,3,positive,0.4927,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6503014212430748,2
388,Dr. approved you can go,23,5,positive,0.4215,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5830811282685358,5
389,Really think you can take this aircraft,39,7,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.416834175297631,2
390,Shake much more than expected,29,5,negative,-0.1779,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5825724868254994,2
391,It seems very excited predecessors,34,5,positive,0.4005,2,"live, must, two, right, work, give, done, late, dad, wind",0.654239697129147,4
392,Can the two of you and the military people transposition ah,59,11,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.6542679847231695,4
393,The line can be transposed up,29,6,neutral,0.0,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5833314232099275,5
394,This aircraft is really good ah,31,6,positive,0.4927,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6539505934620313,2
395,There are channels in the middle of the wing,44,9,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6538302340101254,2
396,Really terrible ah,18,3,negative,-0.5256,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
397,Wanted to plant the same Language,33,6,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.5833279941145502,0
398,???who has been approved by the trouble you took us to visit two of us to where you work,88,19,positive,0.163,2,"live, must, two, right, work, give, done, late, dad, wind",0.7547448860394477,4
399,This is the place where engineers,33,6,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.6543029192731254,4
400,This aircraft is really good ah,31,6,positive,0.4927,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6539505934620313,2
401,"Japanese, you can not go any further",36,7,neutral,0.0,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5833317793282704,5
402,The line that the Brotherhood powerful ah,41,7,positive,0.4215,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5833314232099275,5
403,Very good indeed,16,3,positive,0.4927,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6503014212430748,2
404,German industrial crystallization technology ah,47,5,neutral,0.0,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.6544829619769863,5
405,"Shi Rong Kebo really good ah , but their company who is very stingy",67,13,negative,-0.4104,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.31865532117754763,6
406,Jiro has no smoke ah,20,5,negative,-0.296,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.4214346868179292,1
407,Jiro,4,1,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.583332833287068,0
408,There is no smoke ah,20,5,negative,-0.296,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833304366783643,1
409,Did not smoked,14,3,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
410,But the room is very cold outside looks warm,44,9,positive,0.3291,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.7203061911356998,3
411,I think people here are the same thing with the stove this aircraft wing grams are also produced with today feel do not feel like ah good to see beautiful aircraft,163,31,positive,0.6898,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.2908916136702629,6
412,Line of the line we are lacking is the technical basis Well,59,12,positive,0.2732,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.6478233351886754,5
413,"I have a warm bath, kitchen table and enough to warm the table together with the aircraft are not on line yet",109,22,positive,0.4215,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.752657240942121,5
414,Really just perfect today to get the information to the only perfect mainframe data,83,14,positive,0.8384,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.6944226615833956,3
415,Technology is our German property,33,5,neutral,0.0,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.6945361703470441,5
416,Come the Warm Honjo tables might really match aircraft combines metal wood might really talk to rival,101,17,positive,0.2263,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.5713084549814307,2
417,But it was too late that we have fallen behind two decades,58,12,negative,-0.5023,2,"live, must, two, right, work, give, done, late, dad, wind",0.7205804640611733,4
418,I want to go out for a walk to calm my mind,43,12,positive,0.3818,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.6913257821450903,1
419,We are brave Achilles chasing the tortoise family go first two decades,70,12,positive,0.5267,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.6987633038675993,3
420,Twenty five years to catch up with five-year gap between the tortoise or fast well take a year to catch up with the five-year,125,26,positive,0.2732,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.5967752705084357,0
421,In this case we should have been chasing the family anymore,59,11,neutral,0.0,3,"good, yeah, look, aircraft, let, take, village, problem, design, honjo",0.6945300157559365,2
422,Now we can only do so there is always a catch even one day overtake,67,15,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.7417591711026249,1
423,Small point it does not matter became so difficult that there is no way to do a turtle,86,18,negative,-0.6208,2,"live, must, two, right, work, give, done, late, dad, wind",0.7687100662082361,4
424,What,4,1,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
425,A phonograph,12,2,neutral,0.0,0,"know, also, see, beautiful, love, first, person, get, trouble, herring",0.16666666666666669,6
426,Winter Journey song is wanted our life portrayal,48,8,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.6545129348240396,0
427,What happened to it,19,4,neutral,0.0,2,"live, must, two, right, work, give, done, late, dad, wind",0.5833273246682952,4
428,Just that person is guarded hangar,34,6,neutral,0.0,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.3872167795368559,1
429,Jiro I wash up to you,21,6,neutral,0.0,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.583332833287068,0
430,Slept so well really like Japanese aircraft engineering alone bear the face of fate,83,14,positive,0.5346,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.5895678800800719,0
431,The village received a telegram from the Japanese company,57,9,neutral,0.0,5,"japanese, line, yes, stop, soon, miles, okay, idea, agents, tired",0.5671381622536182,5
432,Come advanced,13,2,positive,0.25,1,"thank, come, think, naoko, smoke, little, one, caproni, say, always",0.5833321932663872,1
433,A few people do not want to leave the village you stay here while traveling west on Jiro returning again,104,20,neutral,-0.0191,4,"jiro, back, please, want, time, brother, yeah, dream, way, sorry",0.7003422193032627,0
